,0,1,2,3,4,5
419,১১-০৬-২০২০,১৩:০০:০০,949,1000,144,161
420,১১-০৬-২০২০,১২:০০:০০,949,1000,134,162
421,১১-০৬-২০২০,১১:০০:০০,949,1000,132,154
422,১১-০৬-২০২০,১০:০০:০০,949,1000,130,146
423,১১-০৬-২০২০,০৯:০০:০০,949,1000,128,144
424,১১-০৬-২০২০,০৮:০০:০০,949,1000,118,143
425,১১-০৬-২০২০,০৭:০০:০০,753,800,114,138
426,১১-০৬-২০২০,০৬:০০:০০,955,1000,116,140
427,১১-০৬-২০২০,০৫:০০:০০,955,1000,112,145
428,১১-০৬-২০২০,০৪:০০:০০,955,1000,124,146
429,১১-০৬-২০২০,০৩:০০:০০,955,1000,132,149
430,১১-০৬-২০২০,০২:০০:০০,955,1000,152,153
431,১১-০৬-২০২০,০১:০০:০০,955,1000,156,155
432,১০-০৬-২০২০,২৪:০০:০০,942,1000,160,166
433,১০-০৬-২০২০,২৩:০০:০০,942,1000,166,172
434,১০-০৬-২০২০,২২:০০:০০,942,1000,166,171
435,১০-০৬-২০২০,২১:০০:০০,942,1000,166,171
436,১০-০৬-২০২০,২০:০০:০০,942,1000,162,167
437,১০-০৬-২০২০,১৯:৩০:০০,942,1000,162,173
438,১০-০৬-২০২০,১৯:০০:০০,942,1000,162,173
439,১০-০৬-২০২০,১৮:০০:০০,942,1000,132,168
440,১০-০৬-২০২০,১৭:০০:০০,942,1000,140,167
441,১০-০৬-২০২০,১৬:০০:০০,942,1000,152,164
442,১০-০৬-২০২০,১৫:০০:০০,942,1000,164,165
443,১০-০৬-২০২০,১৪:০০:০০,942,1000,140,163
444,১০-০৬-২০২০,১৩:০০:০০,942,1000,128,162
445,১০-০৬-২০২০,১২:০০:০০,942,1000,134,153
446,১০-০৬-২০২০,১১:০০:০০,942,1000,122,145
447,১০-০৬-২০২০,১০:০০:০০,942,1000,116,144
448,১০-০৬-২০২০,০৯:০০:০০,942,1000,108,143
449,১০-০৬-২০২০,০৮:০০:০০,746,800,102,137
450,১০-০৬-২০২০,০৭:০০:০০,746,800,104,137
451,১০-০৬-২০২০,০৬:০০:০০,746,800,106,137
452,১০-০৬-২০২০,০৫:০০:০০,942,1000,116,140
453,১০-০৬-২০২০,০৪:০০:০০,942,1000,128,144
454,১০-০৬-২০২০,০৩:০০:০০,942,1000,140,146
455,১০-০৬-২০২০,০২:০০:০০,942,1000,148,148
456,১০-০৬-২০২০,০১:০০:০০,942,1000,156,153
457,০৯-০৬-২০২০,২৪:০০:০০,950,1000,164,155
458,০৯-০৬-২০২০,২৩:০০:০০,950,1000,176,165
459,০৯-০৬-২০২০,২২:০০:০০,950,1000,176,171
460,০৯-০৬-২০২০,২১:০০:০০,950,1000,182,170
461,০৯-০৬-২০২০,২০:০০:০০,950,1000,168,173
462,০৯-০৬-২০২০,১৯:৩০:০০,950,1000,166,170
463,০৯-০৬-২০২০,১৯:০০:০০,950,1000,174,168
464,০৯-০৬-২০২০,১৮:০০:০০,950,1000,136,167
465,০৯-০৬-২০২০,১৩:০০:০০,950,1000,150,162
466,০৯-০৬-২০২০,১৭:০০:০০,950,1000,144,165
467,০৯-০৬-২০২০,১৬:০০:০০,950,1000,160,163
468,০৯-০৬-২০২০,১৫:০০:০০,950,1000,158,162
469,০৯-০৬-২০২০,১৪:০০:০০,950,1000,156,162
470,০৯-০৬-২০২০,১২:০০:০০,950,1000,144,153
471,০৯-০৬-২০২০,১১:০০:০০,950,1000,132,145
472,০৯-০৬-২০২০,১০:০০:০০,950,1000,134,144
473,০৯-০৬-২০২০,০৯:০০:০০,950,1000,130,143
474,০৯-০৬-২০২০,০৮:০০:০০,755,800,122,137
475,০৯-০৬-২০২০,০৭:০০:০০,755,800,110,137
476,০৯-০৬-২০২০,০৬:০০:০০,755,800,102,137
477,০৯-০৬-২০২০,০৫:০০:০০,755,800,130,140
478,০৯-০৬-২০২০,০৪:০০:০০,855,900,136,145
479,০৯-০৬-২০২০,০৩:০০:০০,951,1000,140,146
480,০৯-০৬-২০২০,০২:০০:০০,951,1000,142,149
481,০৯-০৬-২০২০,০১:০০:০০,953,1000,146,149
482,০৮-০৬-২০২০,২৪:০০:০০,955,1000,152,153
483,০৮-০৬-২০২০,২৩:০০:০০,955,1000,158,166
484,০৮-০৬-২০২০,২২:০০:০০,955,1000,158,172
485,০৮-০৬-২০২০,২১:০০:০০,955,1000,158,170
486,০৮-০৬-২০২০,২০:০০:০০,955,1000,156,166
487,০৮-০৬-২০২০,১৯:৩০:০০,955,1000,154,172
488,০৮-০৬-২০২০,১৯:০০:০০,955,1000,156,172
489,০৮-০৬-২০২০,১৮:০০:০০,955,1000,116,168
490,০৮-০৬-২০২০,১৭:০০:০০,955,1000,114,167
491,০৮-০৬-২০২০,১৬:০০:০০,955,1000,122,164
492,০৮-০৬-২০২০,১৫:০০:০০,955,1000,124,165
493,০৮-০৬-২০২০,১৪:০০:০০,955,1000,114,162
494,০৮-০৬-২০২০,১৩:০০:০০,955,1000,110,162
495,০৮-০৬-২০২০,১২:০০:০০,955,1000,102,161
496,০৮-০৬-২০২০,১১:০০:০০,955,1000,102,146
497,০৮-০৬-২০২০,১০:০০:০০,955,1000,108,144
498,০৮-০৬-২০২০,০৯:০০:০০,859,900,108,143
499,০৮-০৬-২০২০,০৮:০০:০০,760,800,104,138
500,০৮-০৬-২০২০,০৭:০০:০০,760,800,124,137
501,০৮-০৬-২০২০,০৬:০০:০০,760,800,124,140
502,০৮-০৬-২০২০,০৫:০০:০০,760,800,132,145
503,০৮-০৬-২০২০,০৪:০০:০০,955,1000,138,146
504,০৮-০৬-২০২০,০৩:০০:০০,950,1000,140,149
505,০৮-০৬-২০২০,০২:০০:০০,950,1000,148,153
506,০৮-০৬-২০২০,০১:০০:০০,950,1000,158,155
507,০৭-০৬-২০২০,২৪:০০:০০,960,1000,162,166
508,০৭-০৬-২০২০,২৩:০০:০০,960,1000,166,172
509,০৭-০৬-২০২০,২২:০০:০০,960,1000,168,171
510,০৭-০৬-২০২০,২১:০০:০০,960,1000,168,171
511,০৭-০৬-২০২০,২০:০০:০০,960,1000,166,167
512,০৭-০৬-২০২০,১৯:৩০:০০,960,1000,164,173
513,০৭-০৬-২০২০,১৯:০০:০০,960,1000,162,173
514,০৭-০৬-২০২০,১৮:০০:০০,960,1000,130,168
515,০৭-০৬-২০২০,১৭:০০:০০,960,1000,140,167
516,০৭-০৬-২০২০,১৬:০০:০০,960,1000,130,164
517,০৭-০৬-২০২০,১৫:০০:০০,960,1000,146,165
518,০৭-০৬-২০২০,১৪:০০:০০,960,1000,133,163
519,০৭-০৬-২০২০,১৩:০০:০০,960,1000,128,162
520,০৭-০৬-২০২০,১২:০০:০০,960,1000,130,161
521,০৭-০৬-২০২০,১১:০০:০০,960,1000,126,153
522,০৭-০৬-২০২০,১০:০০:০০,960,1000,128,145
523,০৭-০৬-২০২০,০৯:০০:০০,764,800,122,144
524,০৭-০৬-২০২০,০৮:০০:০০,764,800,128,143
525,০৭-০৬-২০২০,০৭:০০:০০,764,800,116,137
526,০৭-০৬-২০২০,০৬:০০:০০,764,800,108,137
527,০৭-০৬-২০২০,০৫:০০:০০,764,800,132,140
528,০৭-০৬-২০২০,০৪:০০:০০,960,1000,136,144
529,০৭-০৬-২০২০,০৩:০০:০০,960,1000,140,146
530,০৭-০৬-২০২০,০২:০০:০০,960,1000,144,148
531,০৭-০৬-২০২০,০১:০০:০০,960,1000,146,153
532,০৬-০৬-২০২০,২৪:০০:০০,953,1000,148,155
533,০৬-০৬-২০২০,২৩:০০:০০,953,1000,156,165
534,০৬-০৬-২০২০,২২:০০:০০,953,1000,160,171
535,০৬-০৬-২০২০,২১:০০:০০,953,1000,150,166
536,০৬-০৬-২০২০,২০:০০:০০,953,1000,156,172
537,০৬-০৬-২০২০,১৯:৩০:০০,953,1000,154,170
538,০৬-০৬-২০২০,১৯:০০:০০,953,1000,152,168
539,০৬-০৬-২০২০,১৮:০০:০০,953,1000,122,167
540,০৬-০৬-২০২০,১৭:০০:০০,953,1000,130,164
541,০৬-০৬-২০২০,১৬:০০:০০,953,1000,134,165
542,০৬-০৬-২০২০,১৫:০০:০০,953,1000,136,162
543,০৬-০৬-২০২০,১৪:০০:০০,953,1000,130,162
544,০৬-০৬-২০২০,১৩:০০:০০,953,1000,136,161
545,০৬-০৬-২০২০,১২:০০:০০,953,1000,144,162
546,০৬-০৬-২০২০,১১:০০:০০,953,1000,136,154
547,০৬-০৬-২০২০,১০:০০:০০,953,1000,134,146
548,০৬-০৬-২০২০,০৯:০০:০০,953,1000,134,144
549,০৬-০৬-২০২০,০৮:০০:০০,758,800,126,143
550,০৬-০৬-২০২০,০৭:০০:০০,758,800,124,138
551,০৬-০৬-২০২০,০৬:০০:০০,758,800,118,137
552,০৬-০৬-২০২০,০৫:০০:০০,758,800,142,140
553,০৬-০৬-২০২০,০৪:০০:০০,758,800,150,145
554,০৬-০৬-২০২০,০৩:০০:০০,857,900,146,146
555,০৬-০৬-২০২০,০২:০০:০০,953,1000,146,149
556,০৬-০৬-২০২০,০১:০০:০০,953,1000,150,153
557,০৫-০৬-২০২০,২৪:০০:০০,953,1000,158,155
558,০৫-০৬-২০২০,২৩:০০:০০,954,1000,162,166
559,০৫-০৬-২০২০,২২:০০:০০,954,1000,168,172
560,০৫-০৬-২০২০,২১:০০:০০,953,1000,138,166
561,০৫-০৬-২০২০,২০:০০:০০,953,1000,134,172
562,০৫-০৬-২০২০,১৯:৩০:০০,953,1000,136,170
563,০৫-০৬-২০২০,১৯:০০:০০,953,1000,130,168
564,০৫-০৬-২০২০,১৮:০০:০০,953,1000,102,167
565,০৫-০৬-২০২০,১৭:০০:০০,757,800,116,164
566,০৫-০৬-২০২০,১৬:০০:০০,757,800,126,165
567,০৫-০৬-২০২০,১৫:০০:০০,757,800,136,162
568,০৫-০৬-২০২০,১৪:০০:০০,757,800,134,162
569,০৫-০৬-২০২০,১৩:০০:০০,757,800,126,161
570,০৫-০৬-২০২০,১২:০০:০০,757,800,122,154
571,০৫-০৬-২০২০,১১:০০:০০,757,800,114,146
572,০৫-০৬-২০২০,১০:০০:০০,562,600,106,144
573,০৫-০৬-২০২০,০৯:০০:০০,562,600,98,144
574,০৫-০৬-২০২০,০৮:০০:০০,562,600,98,138
575,০৫-০৬-২০২০,০৭:০০:০০,562,600,84,137
576,০৫-০৬-২০২০,০৬:০০:০০,562,600,98,140
577,০৫-০৬-২০২০,০৫:০০:০০,658,700,96,145
578,০৫-০৬-২০২০,০৪:০০:০০,658,700,100,146
579,০৫-০৬-২০২০,০৩:০০:০০,658,700,102,149
580,০৫-০৬-২০২০,০২:০০:০০,658,700,114,153
581,০৫-০৬-২০২০,০১:০০:০০,959,1000,122,155
582,০৪-০৬-২০২০,২৪:০০:০০,959,1000,138,166
583,০৪-০৬-২০২০,২৩:০০:০০,959,1000,142,172
584,০৪-০৬-২০২০,২২:০০:০০,959,1000,148,171
585,০৪-০৬-২০২০,২১:০০:০০,959,1000,146,167
586,০৪-০৬-২০২০,২০:০০:০০,959,1000,144,173
587,০৪-০৬-২০২০,১৯:৩০:০০,959,1000,142,168
588,০৪-০৬-২০২০,১৯:০০:০০,959,1000,142,168
589,০৪-০৬-২০২০,১৮:০০:০০,959,1000,126,167
590,০৪-০৬-২০২০,১৭:০০:০০,959,1000,120,164
591,০৪-০৬-২০২০,১৬:০০:০০,959,1000,120,165
592,০৪-০৬-২০২০,১৫:০০:০০,959,1000,122,163
593,০৪-০৬-২০২০,১৪:০০:০০,959,1000,108,162
594,০৪-০৬-২০২০,১৩:০০:০০,958,1000,126,161
595,০৪-০৬-২০২০,১২:০০:০০,958,1000,108,153
596,০৪-০৬-২০২০,১১:০০:০০,958,1000,128,145
597,০৪-০৬-২০২০,১০:০০:০০,958,1000,122,144
598,০৪-০৬-২০২০,০৯:০০:০০,958,1000,126,143
599,০৪-০৬-২০২০,০৮:০০:০০,958,1000,118,137
600,০৪-০৬-২০২০,০৭:০০:০০,862,900,114,137
601,০৪-০৬-২০২০,০৬:০০:০০,763,800,120,140
602,০৪-০৬-২০২০,০৫:০০:০০,763,800,134,144
603,০৪-০৬-২০২০,০৪:০০:০০,959,1000,126,146
604,০৪-০৬-২০২০,০৩:০০:০০,959,1000,130,148
605,০৪-০৬-২০২০,০২:০০:০০,959,1000,134,153
606,০৪-০৬-২০২০,০১:০০:০০,959,1000,140,155
607,০৩-০৬-২০২০,২৪:০০:০০,957,1000,144,165
608,০৩-০৬-২০২০,২৩:০০:০০,957,1000,150,171
609,০৩-০৬-২০২০,২২:০০:০০,957,1000,152,170
610,০৩-০৬-২০২০,২১:০০:০০,958,1000,152,171
611,০৩-০৬-২০২০,২০:০০:০০,958,1000,148,167
612,০৩-০৬-২০২০,১৯:৩০:০০,958,1000,140,173
613,০৩-০৬-২০২০,১৯:০০:০০,958,1000,138,173
614,০৩-০৬-২০২০,১৮:০০:০০,958,1000,122,168
615,০৩-০৬-২০২০,১৭:০০:০০,958,1000,104,167
616,০৩-০৬-২০২০,১৬:০০:০০,958,1000,136,164
617,০৩-০৬-২০২০,১৫:০০:০০,958,1000,156,165
618,০৩-০৬-২০২০,১৪:০০:০০,957,1000,136,163
619,০৩-০৬-২০২০,১৩:০০:০০,957,1000,136,162
620,০৩-০৬-২০২০,১২:০০:০০,957,1000,130,154
621,০৩-০৬-২০২০,১১:০০:০০,957,1000,128,146
622,০৩-০৬-২০২০,১০:০০:০০,957,1000,116,144
623,০৩-০৬-২০২০,০৯:০০:০০,957,1000,124,143
624,০৩-০৬-২০২০,০৮:০০:০০,957,1000,120,138
625,০৩-০৬-২০২০,০৭:০০:০০,761,800,120,137
626,০৩-০৬-২০২০,০৬:০০:০০,761,800,124,140
627,০৩-০৬-২০২০,০৫:০০:০০,957,1000,138,145
628,০৩-০৬-২০২০,০৪:০০:০০,957,1000,140,146
629,০৩-০৬-২০২০,০৩:০০:০০,957,1000,144,149
630,০৩-০৬-২০২০,০২:০০:০০,957,1000,146,153
631,০৩-০৬-২০২০,০১:০০:০০,957,1000,148,155
632,০২-০৬-২০২০,২৪:০০:০০,957,1000,158,166
633,০২-০৬-২০২০,২৩:০০:০০,957,1000,160,172
634,০২-০৬-২০২০,২২:০০:০০,957,1000,164,171
635,০২-০৬-২০২০,২১:০০:০০,957,1000,162,167
636,০২-০৬-২০২০,২০:০০:০০,958,1000,158,167
637,০২-০৬-২০২০,১৯:৩০:০০,958,1000,156,173
638,০২-০৬-২০২০,১৯:০০:০০,958,1000,156,173
639,০২-০৬-২০২০,১৮:০০:০০,958,1000,124,168
640,০২-০৬-২০২০,১৭:০০:০০,958,1000,134,167
641,০২-০৬-২০২০,১৬:০০:০০,958,1000,152,164
642,০২-০৬-২০২০,১৫:০০:০০,958,1000,160,165
643,০২-০৬-২০২০,১৪:০০:০০,958,1000,152,163
644,০২-০৬-২০২০,১৩:০০:০০,958,1000,146,162
645,০২-০৬-২০২০,১২:০০:০০,958,1000,144,162
646,০২-০৬-২০২০,১১:০০:০০,958,1000,138,154
